MLinkID,USNode,DSNode,LinkReach,ReachElement
50934,ACN493,ACN492,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.1.2,5
50909,ACN494,ACN493,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.1.2,6
51723,ACN614,ACN494,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.1.2,7
50987,ACN496,ACN495,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.1.2,9
50949,ACN531,ACN496,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.1.2,10
50935,ACN500,ACN498,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.2.1.1,7
50936,ACN501,ACN500,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.2.1.1,8
50937,ACN502,ACN501,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.2.1.1,9
50983,ACN503,ACN502,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.2.1.1,10
50955,ACN537,ACN503,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.2.1.1,11
50998,ACN507,ACN506,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.1,2
51001,ACN508,ACN509,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.2.1,1
50938,ACN511,ACN509,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.2.2,1
50984,ACN513,ACN511,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.2.2.1,1
50947,ACN510,ACN511,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.2.2.2,1
50959,ACN515,ACN513,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.2.2.1.1,1
50958,ACN512,ACN513,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.2.2.1.2,1
50957,ACN542,ACN513,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.2.2.1.3,1
50994,ACN514,ACN518,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.1,1
50939,ACN519,ACN518,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2,1
50997,ACN506,ACN519,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.1,1
50995,ACN523,ACN519,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.2,1
50940,ACN520,ACN519,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3,1
50948,ACN524,ACN520,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.1,1
50946,ACN509,ACN520,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.2,1
50941,ACN521,ACN520,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.3,1
50996,ACN569,ACN521,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.3.1,1
50985,ACN522,ACN521,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.3.2,1
50960,ACN548,ACN522,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.3.2,2
51715,ACT504,ACN526,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.1,1
50945,ACN518,ACN526,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2,1
50942,ACN527,ACN526,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3,1
51720,ACT455,ACN527,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.1,1
50943,ACN528,ACN527,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2,1
50992,ACN574,ACN528,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.1,1
50944,ACN529,ACN528,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.2,1
51721,ACT575,ACN529,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.2.1,1
50986,ACN530,ACN529,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.2.2,1
51634,ACT552,ACN530,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.2.2.1,1
50965,ACN554,ACN530,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.2.2.2,1
50951,ACN532,ACN533,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.2,3
50950,ACN533,ACN534,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.2,2
39021,ACN536,ACN535,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.1,1
39020,ACN534,ACN535,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.2,1
39016,ACN540,ACN535,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3,1
48376,ACN726,ACN536,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.1,2
50956,ACN571,ACN537,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.2.1.1,12
50952,ACN538,ACN539,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.1,2
39025,ACN539,ACN540,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.1,1
39022,ACN541,ACN540,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.2,1
39017,ACN546,ACN540,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3,1
48377,ACN738,ACN541,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.2,2
50954,ACN543,ACN544,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.1.2,3
50953,ACN544,ACN545,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.1.2,2
48582,ACN449,ACN546,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.1,1
39023,ACN547,ACN546,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.2,1
39018,ACN552,ACN546,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3,1
48378,ACN746,ACN547,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.2,2
50963,ACN549,ACN548,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.3.2.1,1
50962,ACN572,ACN548,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.3.2.2,1
50961,ACN573,ACN548,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.3.2.3,1
50964,ACN550,ACN549,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.2.2.3.3.2.1,2
48585,ACN437,ACN552,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.1,1
39026,ACN551,ACN552,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.2,1
39019,ACN559,ACN552,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.3,1
48379,ACN760,ACN553,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.1.2,2
50967,ACN427,ACN554,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.2.2.2.1,1
50966,ACN555,ACN554,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.2.2.2.2,1
51002,ACN556,ACN555,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.2.2.2.2,2
51633,ACT461,ACN556,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.2.2.2.2,3
50968,ACN557,ACN558,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.3.2.1,1
39015,ACN499,ACN558,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.3.2.2,1
48382,ACT558,ACN559,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.3.1,1
39027,ACN558,ACN559,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.3.2,1
39024,ACN560,ACN559,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.3.3,1
48380,ACN764,ACN560,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.2.2.3.3.1.3.3.3.3.3,2
50993,ACN612,ACN574,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.2.1.1.1.1.2.1.2.1.2.3.2.1,2
51722,ACN495,ACN614,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.2.1.2.1.1.2.1.1.1.2,8
39123,ACN655,ACN654,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.1.3.2.2.1.2.2.2.2.2.1.2.1.1.2.2.1.2.1.2.1.1.1.1.1.1.1.1.2.2.1.2.2.2.2.2.2.1.2.1.2.2.2.2.1.1.2.1,3
39129,ACN664,ACN656,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.2.2.1,1
39128,ACN663,ACN656,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.2.2.2,1
39127,ACN656,ACN657,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.2.2,2
39131,ACN665,ACN658,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.2.1,1
39126,ACN657,ACN658,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.2.2,1
39125,ACN658,ACN659,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.2,2
39133,ACN696,ACN660,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.1,1
39124,ACN659,ACN660,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.2,1
39112,ACN667,ACN662,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1,2
39130,ACN669,ACN664,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.2.2.1,2
39132,ACN670,ACN665,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.1.2.2.1,2
39113,ACN675,ACN667,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1,3
39139,ACN672,ACN673,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.2,9
39137,ACN676,ACN674,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.2,7
39115,ACN668,ACN675,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1.1,1
39114,ACN680,ACN675,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1.2,1
39138,ACN673,ACN676,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.2,8
39136,ACN674,ACN677,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.2,6
39135,ACN677,ACN678,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.2,5
48375,ACT739,ACN679,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.1.2.1.2.1.1.2,3
39116,ACN682,ACN680,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1.2,2
39118,ACN683,ACN682,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1.2.1,1
39117,ACN690,ACN682,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1.2.2,1
39119,ACN684,ACN683,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1.2.1,2
39143,ACN681,ACN685,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.1.1,7
39142,ACN685,ACN686,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.1.1,6
39141,ACN686,ACN687,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.1.1,5
39140,ACN687,ACN688,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.1.1,4
39120,ACN691,ACN690,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1.2.2,2
39122,ACN692,ACN691,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1.2.2.1,1
39121,ACN697,ACN691,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.1.2.1.1.1.1.2.2.1.1.1.1.2.2.2.2.1.1.1.2.2.2,1
39147,ACN693,ACN694,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.1.2.2,7
39144,ACN699,ACN695,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.1.4.2.2.1.2.1.1.1.2.1.1.2.2.2.1.1.1.2.2.2.2.1.1.1.2.1.2.2.2.1.3.2.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.1.2.1.2.2,4
